 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
45,5th_Wat12_E.tif (RGB),0.000317697,0.088285672,0.034061555,0.011875685,127.8729116,0.512203373,0.034600629,1.249337843,0.007565195,128.6598083,0.012580166,2.868176035,0.348653635,0.864864865
46,5th_Wat12_E.tif (RGB),0.000901115,0.156218811,0.070088773,0.016369738,83.64657411,0.46400564,0.067338558,1.730268068,0.272347004,80.76444091,0.016446658,4.281606376,0.233557201,0.938421773
47,5th_Wat12_E.tif (RGB),0.000268641,0.083831588,0.033630669,0.0101706,139.5250097,0.480359559,0.037160087,2.082049614,0.265862551,139.1275917,0.010825634,3.306655442,0.302420381,0.886319846
48,5th_Wat12_E.tif (RGB),0.000189217,0.081353562,0.034293423,0.007025196,136.472854,0.359265785,0.036313577,0.375557872,0.507948777,143.4711446,0.009164814,4.881490172,0.204855477,0.776047904
49,5th_Wat12_E.tif (RGB),0.000335217,0.072924865,0.02674382,0.015959258,13.72884309,0.79210839,0.028192665,0.312874832,0.607377048,12.17145821,0.016801655,1.675755899,0.596745624,0.942915811
50,5th_Wat12_E.tif (RGB),0.000155636,0.051920612,0.015223685,0.013016724,178.3866233,0.725506994,0.017700761,2.186881596,0.611700016,31.26373169,0.013633722,1.169548115,0.85503109,0.877366255
51,5th_Wat12_E.tif (RGB),0.000294337,0.074715497,0.026701996,0.014034956,129.6171433,0.6625721,0.027895919,2.257670202,0.777053554,121.5347919,0.015851806,1.9025351,0.525614481,0.913043478
52,5th_Wat12_E.tif (RGB),0.000688538,0.154246613,0.064242635,0.013646293,131.5356828,0.363669202,0.070807166,2.324676211,0.833792514,128.1817854,0.014265833,4.707698509,0.212418021,0.861055322
53,5th_Wat12_E.tif (RGB),0.000240317,0.082651544,0.036730303,0.008330471,72.92738893,0.442070861,0.036233077,2.367365523,0.990500115,72.64597536,0.008757847,4.409150712,0.226801047,0.901917808
54,5th_Wat12_E.tif (RGB),0.000704014,0.111320294,0.043157606,0.020769886,121.0336217,0.713908442,0.041818574,0.181024298,1.012655328,122.8686789,0.02055353,2.077893227,0.481256682,0.950897259
55,5th_Wat12_E.tif (RGB),0.000025404,0.019475853,0.007542905,0.004288198,52.73854675,0.841628155,0.007793342,1.583827516,1.09208987,56.30993247,0.004759425,1.758991743,0.568507501,0.892307692
56,5th_Wat12_E.tif (RGB),0.000131108,0.050523328,0.020779021,0.008033698,68.97050629,0.645440842,0.020872596,1.575721951,1.113704712,68.74949449,0.00838669,2.586482557,0.386625457,0.909827761
57,5th_Wat12_E.tif (RGB),0.000466909,0.091451092,0.032365791,0.018367773,18.40853795,0.701559747,0.033944593,1.636243507,1.441169562,13.81502534,0.018907779,1.762096658,0.567505758,0.919758412
58,5th_Wat12_E.tif (RGB),0.000438293,0.120653624,0.048303581,0.011553022,114.2805305,0.378350177,0.050926925,1.468188114,1.794572221,109.2039735,0.013349777,4.181034236,0.239175272,0.811790157
59,5th_Wat12_E.tif (RGB),0.001123327,0.213786729,0.053776587,0.026596421,111.7879322,0.308855042,0.067405737,1.52870967,1.869683796,131.0995063,0.035051958,2.021948241,0.494572502,0.651426636
