 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
64,5th_33pc_F.tif,0.000112128,0.049759128,0.019445664,0.007341802,21.933687373,0.569088364,0.020576716,1.023462748,2.126360040,29.931511841,0.008374489,2.648622635,0.377554729,0.874715262
65,5th_33pc_F.tif,0.000000292,0.001528400,0.000609743,0.000609743,0.000000000,1.000000000,0.000764200,1.023462748,2.126900411,135.000000000,0.000540371,1.000000000,1.000000000,1.000000000
66,5th_33pc_F.tif,0.000029492,0.027805248,0.008935545,0.004202373,177.307964339,0.479360035,0.011937186,0.953214513,2.270639107,174.805571092,0.004863339,2.126309514,0.470298418,0.804780876
67,5th_33pc_F.tif,0.000123808,0.049257159,0.015398932,0.010236925,109.177491377,0.641240766,0.015782165,0.800829880,2.465172681,128.047042532,0.010956644,1.504253716,0.664781472,0.847152847
68,3rd_8pc_J.tif,0.000301345,0.075850549,0.027000891,0.014210058,177.658664289,0.658197504,0.028766829,1.162338106,0.167515022,5.389311760,0.015389981,1.900125374,0.526281062,0.897001304
69,3rd_8pc_J.tif,0.000132276,0.046200359,0.017479155,0.009635450,140.674408849,0.778756154,0.018060038,1.775118864,0.203719882,141.072456407,0.010577558,1.814046503,0.551253784,0.915151515
70,3rd_8pc_J.tif,0.000957179,0.323692701,0.152431349,0.007995192,11.256453086,0.114798742,0.149756890,1.811864095,0.336651157,12.080317617,0.011384841,19.065376498,0.052451102,0.697076023
71,3rd_8pc_J.tif,0.000199145,0.058165328,0.022338392,0.011350806,143.001575076,0.739690439,0.023386270,1.056425382,0.355023773,139.685899840,0.012395174,1.968000446,0.508129966,0.924119241
72,3rd_8pc_J.tif,0.000714234,0.120947671,0.041960975,0.021672307,111.333160506,0.613557728,0.048177950,2.021528058,0.380421212,113.114207983,0.024267153,1.936156383,0.516487206,0.889778101
73,3rd_8pc_J.tif,0.000151548,0.055239644,0.020525558,0.009400839,44.545279862,0.624107803,0.021783053,0.695457528,0.411222361,43.994913995,0.010692283,2.183375113,0.458006503,0.881154499
74,3rd_8pc_J.tif,0.000446469,0.081887344,0.027026875,0.021033227,90.910053102,0.836696423,0.027785793,1.718379905,0.440402397,103.495733281,0.021056681,1.284960936,0.778233775,0.952647975
75,3rd_8pc_J.tif,0.000313317,0.075294271,0.030905507,0.012907974,128.062424855,0.694496159,0.030909979,2.664029224,0.571712560,126.469234390,0.013402885,2.394295654,0.417659364,0.944958168
76,3rd_8pc_J.tif,0.000228637,0.059431496,0.022044013,0.013205820,17.991418104,0.813434202,0.022579493,0.601973338,0.600352225,21.037511025,0.014346113,1.669265035,0.599066043,0.939412118
77,3rd_8pc_J.tif,0.000012556,0.015021769,0.006523443,0.002450676,125.888701862,0.699230380,0.006920126,0.341514497,0.604675193,128.659808254,0.002960174,2.661895579,0.375672137,0.843137255
78,3rd_8pc_J.tif,0.000336093,0.113689700,0.049309140,0.008678450,144.378653763,0.326758639,0.050474820,0.325843737,0.633855229,142.394008643,0.010161619,5.681791444,0.176000828,0.799305556
79,3rd_8pc_J.tif,0.000432453,0.117750436,0.044046715,0.012500742,41.742636643,0.391943985,0.051822118,2.243080184,0.682488623,39.499588530,0.014385264,3.523528071,0.283806452,0.853602305
80,3rd_8pc_J.tif,0.000189509,0.052368270,0.016435277,0.014681212,58.785165139,0.868364863,0.017593206,2.620799541,0.894854441,42.510447078,0.014984636,1.119476886,0.893274361,0.944687045
81,3rd_8pc_J.tif,0.000594222,0.097989855,0.035015209,0.021607372,171.803499604,0.777671492,0.036401922,0.594948514,1.083443934,174.035512899,0.021694940,1.620521428,0.617085330,0.938436707
82,3rd_8pc_J.tif,0.000189217,0.059354690,0.022881160,0.010529099,102.924992497,0.674930284,0.022989597,1.470889969,1.372002069,119.577838681,0.010785157,2.173135601,0.460164566,0.931703810
83,3rd_8pc_J.tif,0.000346897,0.074561885,0.021760684,0.020297294,127.974075808,0.784109425,0.025189638,1.990726909,1.700007290,125.394795845,0.020580223,1.072097764,0.932750756,0.946613546
84,3rd_8pc_J.tif,0.000961559,0.141635382,0.048154850,0.025424121,167.165383863,0.602340699,0.056411217,1.059667608,1.731889181,170.627907291,0.027747605,1.894061568,0.527965942,0.879775581
85,3rd_8pc_J.tif,0.001244216,0.234710317,0.093821051,0.016885172,88.791936688,0.283818807,0.103325386,1.049400558,2.073944049,87.302194367,0.018147529,5.556416644,0.179972105,0.823540781
86,3rd_8pc_J.tif,0.000657002,0.105708661,0.036834143,0.022710474,40.368429986,0.738848449,0.038091367,1.195841110,2.003155443,31.660751097,0.025494885,1.621901118,0.616560399,0.914076782
87,3rd_8pc_J.tif,0.000146584,0.063306806,0.026743011,0.006978911,164.217846098,0.459617864,0.027895919,1.709193597,2.133925234,158.404689551,0.008499907,3.831974670,0.260962059,0.812297735
88,3rd_8pc_J.tif,0.000494357,0.085839460,0.029255519,0.021515101,43.778806308,0.843095941,0.031332202,1.423877689,2.346291053,32.319616508,0.021688378,1.359766740,0.735420253,0.961385576
89,3rd_8pc_J.tif,0.000243821,0.065228555,0.022500031,0.013797411,121.054497725,0.720120145,0.024933308,1.026164604,2.448961550,119.898901839,0.015364303,1.630743013,0.613217406,0.927262632
90,3rd_8pc_J.tif,0.000120012,0.066178181,0.031215739,0.004895110,157.820056432,0.344354822,0.029304855,0.770028731,2.685644065,157.217594270,0.005607019,6.376922995,0.156815442,0.820359281
91,3rd_8pc_A.tif,0.000316237,0.091984875,0.039352620,0.010231729,171.341113223,0.469666528,0.040599813,0.460936497,0.245868823,170.036195810,0.011272169,3.846135747,0.260001224,0.937256599
92,3rd_8pc_A.tif,0.000415517,0.123895851,0.043105336,0.012273491,73.994290354,0.340161667,0.049327915,1.658398720,0.353402660,65.400209395,0.015120107,3.512067976,0.284732530,0.728249744
93,3rd_8pc_A.tif,0.000174617,0.087083132,0.031774413,0.006997097,6.042561439,0.289352405,0.033715862,0.291259990,0.480930225,6.441600099,0.009628506,4.541085138,0.220211683,0.721786361
94,3rd_8pc_A.tif,0.000257545,0.079223892,0.026993623,0.012147912,35.074810219,0.515644318,0.029483666,0.695457528,0.508489148,48.715289105,0.014777412,2.222079159,0.450028972,0.793165468
95,3rd_8pc_A.tif,0.000247325,0.070763381,0.024297178,0.012960502,118.002595362,0.620669287,0.025403187,2.060434773,0.507948777,113.838740183,0.014115156,1.874709575,0.533415956,0.860772358
96,3rd_8pc_A.tif,0.000000292,0.001528400,0.000609743,0.000609743,0.000000000,1.000000000,0.000764200,2.079888130,0.530644361,135.000000000,0.000540371,1.000000000,1.000000000,1.000000000
97,3rd_8pc_A.tif,0.000004964,0.010436569,0.004021014,0.001571837,7.233299633,0.572700340,0.004616932,0.173999475,0.581439238,20.556045220,0.001621113,2.558161813,0.390905687,0.809523810
98,3rd_8pc_A.tif,0.000338429,0.078328576,0.027748700,0.015528698,169.233204797,0.693165555,0.029259982,1.969652438,0.714910885,175.763605201,0.017832244,1.786930217,0.559618943,0.891881493
99,3rd_8pc_A.tif,0.000883887,0.158402791,0.068057660,0.016535969,77.011289104,0.442670678,0.066824914,0.134552389,1.014276441,72.590697253,0.017227850,4.115734481,0.242969998,0.932963477
100,3rd_8pc_A.tif,0.000289081,0.074638691,0.025540489,0.014411203,9.534313523,0.652080417,0.028964089,0.163732425,1.106139517,14.036243468,0.015554562,1.772266201,0.564249321,0.904936015
101,3rd_8pc_A.tif,0.000304557,0.075796239,0.027776239,0.013960633,24.581521169,0.666166802,0.029764587,0.728420161,1.218536694,15.802513954,0.015294029,1.989611706,0.502610633,0.913309982
102,3rd_8pc_A.tif,0.000451725,0.135793332,0.064746912,0.008883119,87.790339298,0.307841680,0.060042007,2.052869578,1.337958693,92.579147500,0.009456527,7.288758473,0.137197577,0.884000000
103,3rd_8pc_A.tif,0.001156031,0.220859274,0.043474718,0.033856571,148.116722156,0.297816131,0.063887307,0.383663438,1.378486521,141.869992308,0.041706508,1.284085086,0.778764594,0.643896885
104,3rd_8pc_A.tif,0.000435957,0.083940208,0.027106754,0.020477482,87.580806908,0.777523853,0.029424183,0.202098769,1.394697652,97.386043151,0.022063414,1.323734719,0.755438371,0.940176322
105,3rd_8pc_A.tif,0.000317113,0.080960214,0.033228474,0.012151046,124.522864786,0.607967731,0.033733179,1.868062683,1.596256050,125.217592968,0.013502872,2.734618358,0.365681740,0.918005072
106,3rd_8pc_A.tif,0.000151840,0.049311469,0.016457360,0.011747283,98.176311772,0.784696018,0.016967995,0.996444196,1.724323986,127.234833982,0.012845128,1.400950332,0.713801180,0.921169176
107,3rd_8pc_A.tif,0.000149212,0.083492550,0.037527503,0.005062505,64.887652460,0.268979663,0.036625837,0.251812904,1.764851814,68.355564859,0.006385366,7.412832700,0.134901196,0.749266862
108,3rd_8pc_A.tif,0.000654374,0.127323503,0.046635647,0.017865620,79.361066330,0.507246074,0.052641126,0.251812904,1.815106321,84.699073483,0.018358551,2.610356999,0.383089363,0.890345650
109,3rd_8pc_A.tif,0.000702262,0.181364467,0.083404914,0.010720565,141.968605135,0.268290114,0.083325845,0.672761944,1.774578493,142.907162703,0.011865791,7.779898891,0.128536375,0.868544601
110,3rd_8pc_A.tif,0.000339597,0.093088113,0.036385273,0.011883608,8.308231065,0.492476214,0.038910467,0.890531473,2.091776293,9.593134263,0.013850150,3.061803473,0.326604894,0.854204921
111,3rd_8pc_A.tif,0.000349233,0.077618686,0.029212992,0.015221217,2.552086763,0.728438023,0.030115688,0.719233853,2.100422230,170.706691401,0.015518253,1.919228337,0.521042745,0.937671501
112,3rd_8pc_A.tif,0.000530274,0.090949124,0.032801740,0.020583215,56.804082268,0.805587640,0.033841208,1.839963389,2.216061632,70.407718109,0.021779701,1.593615999,0.627503740,0.957301002
113,3rd_8pc_A.tif,0.000271853,0.075348581,0.026614835,0.013005294,136.222095745,0.601718711,0.029528200,1.864280086,2.245241668,145.437475351,0.015501372,2.046461650,0.488648297,0.854520422
114,3rd_8pc_A.tif,0.000382813,0.106165638,0.046655853,0.010446981,92.017152778,0.426804256,0.043796731,0.934301527,2.259831686,99.229886244,0.012042353,4.465965104,0.223915767,0.818352060
115,3rd_8pc_A.tif,0.000331129,0.074977729,0.029575089,0.014255460,34.319247989,0.740188754,0.029225032,1.374163553,2.552172419,33.690067526,0.014643131,2.074649947,0.482009026,0.948953975
116,2nd_8pc_H.tif,0.000269517,0.118568946,0.055826489,0.006146893,150.837932927,0.240909416,0.053016981,0.968344902,1.039673880,150.037815904,0.007392001,9.082066686,0.110107097,0.810004388
117,2nd_8pc_H.tif,0.000537866,0.133197367,0.057048222,0.012004436,63.970370629,0.380971369,0.057523506,1.087766902,1.626516828,64.397812449,0.014150666,4.752261766,0.210426119,0.837843985
118,2nd_8pc_H.tif,0.000791614,0.128490369,0.054611841,0.018455973,175.316771147,0.602535110,0.052156304,1.205567789,1.647591299,5.946863054,0.018201244,2.959033378,0.337948199,0.956598447
119,2nd_8pc_H.tif,0.000466909,0.100947353,0.043826926,0.013564435,5.405352308,0.575774710,0.042290723,0.484712822,1.742696602,10.304846469,0.013976125,3.231017546,0.309500022,0.933450088
120,2nd_8pc_H.tif,0.001427300,0.206809627,0.087113708,0.020861184,64.206998958,0.419356801,0.086297103,2.065298112,1.838882647,67.932100438,0.025228915,4.175875575,0.239470737,0.837057967
121,2nd_8pc_H.tif,0.001069891,0.138578582,0.050615715,0.026913138,73.110944376,0.700095417,0.052635579,1.433604367,1.815106321,70.820991974,0.027326611,1.880706560,0.531715059,0.940934771
122,2nd_8pc_H.tif,0.000249661,0.068416471,0.023473962,0.013541724,112.023096318,0.670253011,0.026395341,0.436079429,1.788087769,112.890551656,0.015687379,1.733454403,0.576882783,0.901423300
123,2nd_8pc_H.tif,0.000261341,0.074507575,0.027696055,0.012014325,16.067978032,0.591583660,0.030231816,1.007251617,1.806460384,24.274441134,0.014598439,2.305252775,0.433791908,0.866828087
